HEADER,PACKET_ID,TIME_MS,PRESS_HPA,TEMP_C,REL_ALT_M,AX,AY,AZ,GX,GY,GZ,GPS_FIX,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,APOGEE
$CANSAT,947,29805,1008.88,31.85,-0.34,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,948,29830,1008.86,31.85,-0.24,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,949,29855,1008.86,31.85,-0.24,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,950,29880,1008.86,31.85,-0.24,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,951,29905,1008.86,31.85,-0.24,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,952,29931,1008.83,31.84,0.06,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,953,29956,1008.83,31.84,0.06,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,954,29981,1008.83,31.84,0.06,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,955,30006,1008.83,31.84,0.06,-0.00,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,956,30031,1008.87,31.84,-0.34,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,957,30056,1008.87,31.84,-0.34,-0.01,-0.00,0.90,-0.01,0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,958,30081,1008.87,31.84,-0.34,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,959,30106,1008.87,31.84,-0.34,-0.00,-0.00,0.90,-0.01,-0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,960,30131,1008.84,31.84,-0.04,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,961,30156,1008.84,31.84,-0.04,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,962,30182,1008.84,31.84,-0.04,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,963,30207,1008.83,31.84,0.07,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,964,30232,1008.83,31.84,0.07,-0.00,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,965,30257,1008.83,31.84,0.07,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,966,30282,1008.83,31.84,0.07,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,967,30307,1008.84,31.85,-0.02,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,968,30332,1008.84,31.85,-0.02,-0.00,-0.00,0.90,0.05,0.03,-0.12,0,0.000000,0.000000,0.0,0,0*
$CANSAT,969,30357,1008.84,31.85,-0.02,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,970,30382,1008.84,31.85,-0.02,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,971,30407,1008.84,31.84,-0.01,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,972,30433,1008.84,31.84,-0.01,-0.01,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,973,30458,1008.84,31.84,-0.01,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,974,30483,1008.84,31.84,-0.01,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,975,30508,1008.83,31.85,0.06,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,976,30533,1008.83,31.85,0.06,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,977,30558,1008.83,31.85,0.06,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,978,30583,1008.83,31.85,0.06,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,979,30608,1008.84,31.85,-0.03,-0.00,-0.00,0.90,-0.01,0.15,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,980,30633,1008.84,31.85,-0.03,-0.00,-0.00,0.90,0.11,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,981,30658,1008.84,31.85,-0.03,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,982,30684,1008.84,31.85,-0.03,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,983,30709,1008.83,31.85,0.03,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,984,30734,1008.83,31.85,0.03,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,985,30759,1008.83,31.85,0.03,-0.00,-0.00,0.90,-0.01,0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,986,30784,1008.83,31.85,0.03,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,987,30809,1008.85,31.86,-0.16,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,988,30834,1008.85,31.86,-0.16,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,989,30859,1008.85,31.86,-0.16,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,990,30884,1008.85,31.86,-0.16,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,991,30909,1008.85,31.85,-0.12,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,992,30935,1008.85,31.85,-0.12,-0.00,-0.00,0.90,0.11,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,993,30960,1008.85,31.85,-0.12,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,994,30985,1008.85,31.85,-0.12,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,995,31010,1008.86,31.85,-0.19,0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,996,31035,1008.86,31.85,-0.19,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,997,31060,1008.86,31.85,-0.19,-0.00,-0.00,0.90,0.05,0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,998,31085,1008.86,31.85,-0.19,-0.00,-0.00,0.90,0.11,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,999,31110,1008.84,31.85,-0.03,-0.00,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1000,31135,1008.84,31.85,-0.03,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1001,31160,1008.84,31.85,-0.03,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1002,31186,1008.86,31.85,-0.21,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1003,31211,1008.86,31.85,-0.21,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1004,31236,1008.86,31.85,-0.21,-0.00,-0.00,0.90,-0.01,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1005,31261,1008.86,31.85,-0.21,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1006,31286,1008.85,31.86,-0.16,-0.01,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1007,31311,1008.85,31.86,-0.16,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1008,31336,1008.85,31.86,-0.16,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1009,31361,1008.85,31.86,-0.16,-0.00,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1010,31386,1008.82,31.86,0.12,-0.01,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1011,31411,1008.82,31.86,0.12,-0.00,-0.00,0.90,0.05,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1012,31437,1008.82,31.86,0.12,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1013,31462,1008.82,31.86,0.12,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1014,31487,1008.84,31.86,-0.08,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1015,31512,1008.84,31.86,-0.08,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1016,31537,1008.84,31.86,-0.08,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1017,31562,1008.84,31.86,-0.08,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1018,31587,1008.83,31.86,0.05,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1019,31612,1008.83,31.86,0.05,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1020,31637,1008.83,31.86,0.05,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1021,31662,1008.83,31.86,0.05,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1022,31688,1008.87,31.86,-0.29,-0.00,-0.00,0.90,0.11,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1023,31713,1008.87,31.86,-0.29,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1024,31738,1008.87,31.86,-0.29,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1025,31763,1008.87,31.86,-0.29,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1026,31788,1008.87,31.86,-0.33,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1027,31813,1008.87,31.86,-0.33,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1028,31838,1008.87,31.86,-0.33,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1029,31863,1008.87,31.86,-0.33,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1030,31888,1008.88,31.86,-0.34,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1031,31913,1008.88,31.86,-0.34,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1032,31939,1008.88,31.86,-0.34,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1033,31964,1008.88,31.86,-0.34,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1034,31989,1008.84,31.86,-0.06,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1035,32014,1008.84,31.86,-0.06,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1036,32039,1008.84,31.86,-0.06,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1037,32064,1008.84,31.86,-0.17,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1038,32089,1008.85,31.86,-0.14,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1039,32114,1008.85,31.86,-0.14,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1040,32139,1008.85,31.86,-0.14,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1041,32164,1008.89,31.86,-0.51,-0.00,-0.00,0.90,-0.01,0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1042,32190,1008.89,31.86,-0.51,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1043,32215,1008.89,31.86,-0.51,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1044,32240,1008.89,31.86,-0.51,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1045,32265,1008.89,31.86,-0.48,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1046,32290,1008.89,31.86,-0.48,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1047,32315,1008.89,31.86,-0.48,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1048,32340,1008.89,31.86,-0.48,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1049,32365,1008.85,31.86,-0.14,0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1050,32390,1008.85,31.86,-0.14,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1051,32415,1008.85,31.86,-0.14,-0.01,-0.00,0.90,0.05,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1052,32441,1008.85,31.86,-0.14,-0.00,-0.00,0.90,-0.01,0.15,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1053,32466,1008.85,31.86,-0.10,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1054,32491,1008.85,31.86,-0.10,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1055,32516,1008.85,31.86,-0.10,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1056,32541,1008.85,31.86,-0.10,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1057,32566,1008.86,31.86,-0.23,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1058,32591,1008.86,31.86,-0.23,-0.00,-0.00,0.90,0.17,0.09,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1059,32616,1008.86,31.86,-0.23,-0.01,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1060,32641,1008.86,31.86,-0.23,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1061,32666,1008.85,31.86,-0.14,-0.00,-0.00,0.90,-0.07,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1062,32692,1008.85,31.86,-0.14,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1063,32717,1008.85,31.86,-0.14,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1064,32742,1008.85,31.86,-0.14,-0.01,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1065,32767,1008.85,31.86,-0.11,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1066,32792,1008.85,31.86,-0.11,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1067,32817,1008.85,31.86,-0.11,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1068,32842,1008.85,31.86,-0.11,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1069,32867,1008.83,31.86,0.05,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1070,32892,1008.83,31.86,0.05,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1071,32917,1008.83,31.86,0.05,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1072,32943,1008.83,31.86,0.05,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1073,32968,1008.84,31.86,-0.08,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1074,32993,1008.84,31.86,-0.08,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1075,33018,1008.84,31.86,-0.08,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1076,33043,1008.84,31.86,-0.07,-0.00,-0.00,0.90,0.11,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1077,33068,1008.84,31.86,-0.07,-0.00,-0.00,0.90,-0.07,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1078,33093,1008.84,31.86,-0.07,-0.00,-0.00,0.90,0.05,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1079,33118,1008.84,31.86,-0.07,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1080,33143,1008.87,31.87,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1081,33168,1008.87,31.87,-0.27,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1082,33194,1008.87,31.87,-0.27,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1083,33219,1008.87,31.87,-0.27,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1084,33244,1008.86,31.86,-0.24,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1085,33269,1008.86,31.86,-0.24,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1086,33294,1008.86,31.86,-0.24,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1087,33319,1008.86,31.86,-0.24,-0.01,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1088,33344,1008.85,31.87,-0.15,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1089,33369,1008.85,31.87,-0.15,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1090,33394,1008.85,31.87,-0.15,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1091,33419,1008.85,31.87,-0.15,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1092,33445,1008.83,31.86,0.02,-0.01,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1093,33470,1008.83,31.86,0.02,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1094,33495,1008.83,31.86,0.02,-0.01,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1095,33520,1008.83,31.86,0.02,-0.00,-0.00,0.90,0.05,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1096,33545,1008.88,31.87,-0.35,-0.00,-0.00,0.90,-0.13,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1097,33570,1008.88,31.87,-0.35,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1098,33595,1008.88,31.87,-0.35,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1099,33620,1008.88,31.87,-0.35,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1100,33645,1008.86,31.86,-0.19,-0.00,-0.00,0.90,-0.01,-0.10,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1101,33670,1008.86,31.86,-0.19,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1102,33696,1008.86,31.86,-0.19,-0.01,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1103,33721,1008.86,31.86,-0.19,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1104,33746,1008.83,31.87,0.02,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1105,33771,1008.83,31.87,0.02,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1106,33796,1008.83,31.87,0.02,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1107,33821,1008.83,31.87,0.02,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1108,33846,1008.85,31.87,-0.14,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1109,33871,1008.85,31.87,-0.14,-0.00,-0.00,0.90,0.11,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1110,33896,1008.85,31.87,-0.14,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1111,33921,1008.85,31.87,-0.14,-0.00,-0.00,0.90,-0.01,-0.03,-0.12,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1112,33947,1008.85,31.87,-0.16,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1113,33972,1008.85,31.87,-0.16,-0.00,-0.00,0.90,-0.01,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1114,33997,1008.85,31.87,-0.16,-0.00,-0.00,0.90,-0.07,0.15,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1115,34022,1008.85,31.87,-0.24,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1116,34047,1008.86,31.87,-0.24,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1117,34072,1008.86,31.87,-0.24,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1118,34097,1008.86,31.87,-0.24,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1119,34122,1008.85,31.87,-0.13,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1120,34147,1008.85,31.87,-0.13,-0.00,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1121,34172,1008.85,31.87,-0.13,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1122,34198,1008.85,31.87,-0.13,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1123,34223,1008.85,31.87,-0.12,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1124,34248,1008.85,31.87,-0.12,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1125,34273,1008.85,31.87,-0.12,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1126,34298,1008.85,31.87,-0.12,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1127,34323,1008.86,31.87,-0.24,-0.00,-0.00,0.90,-0.07,-0.10,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1128,34348,1008.86,31.87,-0.24,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1129,34373,1008.86,31.87,-0.24,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1130,34398,1008.86,31.87,-0.24,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1131,34423,1008.82,31.86,0.10,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,1132,34449,1008.82,31.86,0.10,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
